"Count","Tradelist Count","Name","Edition","Condition","Language","Foil","Tags","Last Modified","Collector Number","Alter","Proxy","Purchase Price"
"1","1","Tavern Ruffian // Tavern Smasher","mid","Near Mint","English","","","2025-02-16 22:29:52.167000","296","False","False","0.35"
"7","7","Tavern Scoundrel","mh2","Near Mint","English","","","2025-02-16 22:29:20.027000","144","False","False",""
"1","1","Tavern Scoundrel","mh2","Near Mint","English","foil","","2025-02-16 22:29:20.027000","144","False","False",""
"1","1","Tavern Swindler","plst","Near Mint","English","","","2025-02-16 22:29:52.167000","BBD-162","False","False","0.35"
"2","2","Tawnos's Wand","4ed","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","348","False","False","0.35"
"2","2","Teach by Example","stx","Near Mint","English","","","2025-02-16 22:29:52.167000","241","False","False","0.35"
"1","1","Tectonic Edge","plst","Near Mint","English","","","2025-02-16 22:29:52.167000","C14-313","False","False","0.35"
"1","1","Tectonic Giant","dsc","Near Mint","Spanish","","","2025-04-20 01:45:12.920000","168","False","False","0.49"
"1","1","Tectonic Giant","afc","Near Mint","English","","","2025-03-04 03:01:15.437000","144","False","False","0.49"
"1","1","Tectonic Hazard","lci","Near Mint","English","","","2025-02-26 22:56:15.417000","169","False","False","0.79"
"1","1","Telemin Performance","con","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","35","False","False","1.29"
"1","1","Teleportation Circle","afr","Near Mint","English","","","2025-06-08 17:41:23.943000","39","False","False","12.99"
"1","1","Teleportation Circle","afr","Near Mint","English","","","2025-02-16 22:29:52.167000","39","False","False","15.99"
"1","1","Teleportation Circle","afr","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","39","False","False","15.99"
"1","1","Telethopter","tmp","Heavily Played","Spanish","","","2025-02-16 22:29:52.167000","311","False","False","0.35"
"1","1","Tel-Jilad Defiance","som","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","129","False","False","0.35"
"1","1","Tel-Jilad Exile","mrd","Good (Lightly Played)","French","","","2025-02-16 22:29:52.167000","133","False","False","0.35"
"2","2","Tel-Jilad Fallen","som","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","130","False","False","0.35"
"1","1","Tempered Sliver","mh1","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","183","False","False","0.35"
"1","1","Tempest Hawk","tdm","Near Mint","Spanish","","","2025-04-12 19:53:51.353000","31","False","False",""
"4","4","Tempest Hawk","tdm","Near Mint","English","","","2025-05-24 13:34:17.540000","31","False","False","1.79"
"2","2","Tempest Owl","zen","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","72","False","False","0.35"
"2","2","Tempest Owl","zen","Near Mint","English","","","2025-02-16 22:29:52.167000","72","False","False","0.35"
"1","1","Temple of Abandon","fdn","Near Mint","English","","","2025-05-24 13:34:17.540000","696","False","False","0.49"
"1","1","Temple of Deceit","mic","Near Mint","English","","","2025-02-16 22:29:52.167000","184","False","False","0.49"
"1","1","Temple of Deceit","ths","Near Mint","English","","","2025-04-20 01:45:12.920000","225","False","False","0.69"
"4","4","Temple of Deceit","thb","Near Mint","English","","","2025-02-16 22:29:20.027000","245","False","False",""
"1","1","Temple of Enlightenment","moc","Near Mint","English","","","2025-02-26 22:56:15.417000","432","False","False","0.49"
"12","12","Temple of Enlightenment","thb","Near Mint","English","","","2025-02-16 22:29:20.027000","246","False","False",""
"1","1","Temple of Epiphany","pm20","Near Mint","Spanish","","","2025-02-26 22:56:15.417000","253p","False","False","0.59"
"4","4","Temple of Malady","c21","Near Mint","Spanish","","","2025-02-16 22:29:20.027000","323","False","False",""
"1","1","Temple of Malice","dmc","Near Mint","English","","","2025-02-26 22:56:15.417000","236","False","False","0.49"
"1","1","Temple of Mystery","ths","Near Mint","English","","","2025-04-20 01:45:12.920000","226","False","False","0.59"
"1","1","Temple of Silence","ths","Near Mint","Spanish","","","2025-04-20 01:45:12.920000","227","False","False","0.69"
"1","1","Temple of Silence","dmc","Near Mint","English","","","2025-02-26 22:56:15.417000","237","False","False","0.49"
"1","1","Temple of Silence","moc","Near Mint","English","","","2025-02-26 22:56:15.417000","436","False","False","0.49"
"1","1","Temple of Silence","drc","Near Mint","English","","","2025-04-24 02:34:44.070000","178","False","False","0.49"
"1","1","Temple of the Dragon Queen","afr","Near Mint","English","","","2025-02-16 22:29:20.027000","260","False","False",""
"2","2","Temple of the Dragon Queen","afr","Near Mint","English","","","2025-02-16 22:29:20.027000","357","False","False",""
"1","1","Temple of the False God","plst","Near Mint","English","","","2025-02-16 22:29:52.167000","C18-285","False","False","0.35"
"1","1","Temple of the False God","scg","Near Mint","Spanish","","","2025-02-26 22:56:15.417000","143","False","False","0.59"
"1","1","Temple of Triumph","onc","Near Mint","English","","","2025-02-26 22:56:15.417000","173","False","False","0.49"
"1","1","Temple of Triumph","tdc","Near Mint","English","","","2025-04-24 02:34:44.070000","407","False","False","0.49"
"1","1","Temporal Firestorm","dmu","Near Mint","English","","","2025-06-08 17:41:23.943000","147","False","False","0.49"
"1","1","Temporal Spring","apc","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","125","False","False","0.35"
"1","1","Tempted by the Oriq","stx","Near Mint","English","","","2025-06-08 17:41:23.943000","58","False","False","0.49"
"1","1","Tempting Contract","c21","Near Mint","English","","","2025-05-24 13:34:17.540000","78","False","False","12.99"
"1","1","Temur Battle Rage","cmm","Near Mint","English","","","2025-02-16 22:29:20.027000","264","False","False",""
"1","1","Temur Sabertooth","frf","Near Mint","Spanish","","","2025-03-04 03:01:15.437000","141","False","False","2.79"
"1","1","Tendrils of Agony","scg","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","75","False","False","1.29"
"1","1","Tenth District Legionnaire","2x2","Near Mint","English","","","2025-02-16 22:29:20.027000","283","False","False",""
"1","1","Tenth District Veteran","rna","Near Mint","English","","","2025-02-16 22:29:20.027000","26","False","False",""
"1","1","Tenured Oilcaster","mom","Near Mint","English","foil","","2025-02-16 22:29:52.167000","126","False","False","0.49"
"1","1","Terashi's Grasp","mm2","Near Mint","English","","","2025-02-16 22:29:20.027000","37","False","False",""
"1","1","Terashi's Grasp","plst","Near Mint","English","","","2025-02-16 22:29:52.167000","MM2-37","False","False","0.35"
"1","1","Terastodon","p30a","Near Mint","English","foil","","2025-04-20 01:45:12.920000","18","False","False","0.79"
"1","1","Terastodon","cmr","Near Mint","Spanish","","","2025-04-20 01:45:12.920000","438","False","False","0.49"
"1","1","Terastodon","wwk","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","115","False","False","0.79"
"1","1","Terastodon","2xm","Near Mint","English","","","2025-03-04 03:01:15.437000","182","False","False","0.69"
"1","1","Tergrid, God of Fright // Tergrid's Lantern","khm","Near Mint","English","","","2025-04-24 02:34:44.070000","112","False","False","10.99"
"2","2","Terminal Agony","mh2","Near Mint","English","","","2025-02-24 14:22:37.517000","424","False","False",""
"6","6","Terminal Agony","mh2","Near Mint","English","","","2025-02-16 22:29:20.027000","215","False","False",""
"6","6","Terminal Moraine","dmr","Near Mint","English","","","2025-02-16 22:29:52.167000","259","False","False","0.35"
"1","1","Terminate","2x2","Near Mint","English","foil","","2025-04-24 02:34:44.070000","389","False","False","2.49"
"3","3","Terramorph","mh2","Near Mint","English","","","2025-02-16 22:29:20.027000","177","False","False",""
"1","1","Terramorphic Expanse","dsk","Near Mint","Spanish","","","2025-04-20 01:45:12.920000","269","False","False","0.35"
"2","2","Terravore","dmr","Near Mint","English","","","2025-02-16 22:29:20.027000","181","False","False",""
"1","1","Territorial Baloth","zen","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","188","False","False","0.35"
"3","3","Territorial Kavu","mh2","Near Mint","English","","","2025-02-16 22:29:20.027000","216","False","False",""
"6","6","Terror","dmr","Near Mint","English","","","2025-02-16 22:29:52.167000","103","False","False","0.35"
"3","3","Terror","dmr","Near Mint","English","","","2025-05-24 13:34:17.540000","312","False","False","0.35"
"1","1","Terror of Mount Velus","afc","Near Mint","English","","","2025-02-16 22:29:52.167000","145","False","False","2.99"
"3","3","Test of Talents","stx","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","59","False","False","0.35"
"1","1","Tetsuko Umezawa, Fugitive","cmm","Near Mint","English","","","2025-05-24 13:34:17.540000","126","False","False","0.35"
"1","1","Tetsuko Umezawa, Fugitive","mul","Near Mint","English","etched","","2025-02-16 22:29:52.167000","77","False","False","0.49"
"1","1","Tetsuko Umezawa, Fugitive","mul","Near Mint","English","foil","","2025-02-16 22:29:52.167000","12","False","False","0.49"
"1","1","Tezzeret's Ambition","kld","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","65","False","False","0.35"
"1","1","Tezzeret's Touch","aer","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","138","False","False","0.35"
"1","1","Thalakos Sentry","tmp","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","95","False","False","0.35"
"1","1","Thalia, Guardian of Thraben","vow","Near Mint","English","","","2025-04-20 01:45:12.920000","38","False","False","0.79"
"1","1","Thalia's Lancers","plst","Near Mint","English","","","2025-02-16 22:29:52.167000","EMN-47","False","False","0.49"
"1","1","Thallid Omnivore","plst","Near Mint","English","","","2025-02-16 22:29:52.167000","DOM-106","False","False","0.35"
"1","1","The Biblioplex","stx","Near Mint","English","","","2025-06-08 17:41:23.943000","264","False","False","0.49"
"4","4","The Birth of Meletis","thb","Near Mint","English","","","2025-02-16 22:29:20.027000","5","False","False",""
"1","1","The Birth of Meletis","thb","Near Mint","English","","","2025-03-04 03:01:15.437000","5","False","False","0.35"
"1","1","The Blackstaff of Waterdeep","afr","Near Mint","English","","","2025-02-16 22:29:20.027000","48","False","False",""
"1","1","The Book of Exalted Deeds","afr","Near Mint","English","","","2025-02-16 22:29:52.167000","4","False","False","7.49"
"1","1","The Council of Four","clb","Near Mint","English","","","2025-06-08 17:41:23.943000","419","False","False","0.79"
"2","2","The Council of Four","clb","Near Mint","Spanish","","","2025-02-16 22:29:20.027000","271","False","False",""
"1","1","The Crowd Goes Wild","plst","Near Mint","English","","","2025-02-16 22:29:52.167000","BBD-68","False","False","0.35"
"1","1","The Cruelty of Gix","pdmu","Near Mint","English","","","2025-04-20 01:45:12.920000","87p","False","False","2.29"
"1","1","The Elder Dragon War","dmu","Near Mint","English","","","2025-06-08 17:41:23.943000","121","False","False","0.49"
"1","1","The Emperor of Palamecia // The Lord Master of Hell","fin","Near Mint","English","","","2025-06-28 17:20:53.137000","219","False","False","0.35"
"1","1","The Enigma Jewel // Locus of Enlightenment","lci","Near Mint","English","","","2025-05-24 13:34:17.540000","55","False","False","5.49"
"1","1","The Filigree Sylex","one","Near Mint","Spanish","","","2025-04-20 01:45:12.920000","227","False","False","0.49"
"1","1","The Final Days","fin","Near Mint","English","","","2025-06-28 17:20:53.137000","101","False","False","0.35"
"1","1","The Fire Crystal","fin","Near Mint","English","","","2025-06-28 17:20:53.137000","337","False","False","8.49"
"1","1","The First Sliver","mh1","Near Mint","English","","","2025-02-16 22:29:52.167000","200","False","False","44.99"
"1","1","The Great Aurora","ori","Near Mint","Spanish","","","2025-04-20 01:45:12.920000","179","False","False","1.29"
"1","1","The Jolly Balloon Man","dsk","Near Mint","English","","","2025-02-26 22:56:15.417000","219","False","False","0.69"
"1","1","The Key to the Vault","otj","Near Mint","English","foil","","2025-06-08 17:41:23.943000","373","False","False","0.69"
"1","1","The Meathook Massacre","mid","Near Mint","Spanish","","","2025-06-30 14:29:58.257000","112","False","False",""
"1","1","The Mindskinner","dsk","Near Mint","English","","","2025-04-20 01:45:12.920000","66","False","False","1.99"
"1","1","The Mirari Conjecture","plst","Near Mint","English","","","2025-02-16 22:29:52.167000","DOM-57","False","False","0.49"
"1","1","The Mycosynth Gardens","one","Near Mint","English","","","2025-06-08 17:41:23.943000","256","False","False","4.49"
"1","1","The Prima Vista","fin","Near Mint","English","","","2025-06-28 17:20:53.137000","64","False","False","0.35"
"1","1","The Raven Man","dmu","Near Mint","English","","","2025-06-08 17:41:23.943000","103","False","False","0.49"
"1","1","The Restoration of Eiganjo // Architect of Restoration","neo","Near Mint","Spanish","","","2025-02-26 22:56:15.417000","34","False","False","0.59"
"1","1","The Ring Goes South","ltr","Near Mint","Spanish","","","2025-04-20 01:45:12.920000","186","False","False","0.49"
"1","1","The Sibsig Ceremony","tdm","Near Mint","Spanish","","","2025-04-12 19:54:08.370000","91","False","False",""
"1","1","The Skullspore Nexus","lci","Near Mint","English","","","2025-06-08 17:41:23.943000","340","False","False","7.99"
"1","1","The Space Family Goblinson","unf","Near Mint","English","foil","","2025-02-16 22:29:52.167000","521","False","False","0.49"
"1","1","The Stone Brain","bro","Near Mint","English","","","2025-06-08 17:41:23.943000","247","False","False","3.49"
"1","1","The Tale of Tamiyo","dsk","Near Mint","Spanish","","","2025-04-20 01:45:12.920000","75","False","False","0.49"
"1","1","The Tale of Tamiyo","dsk","Near Mint","English","","","2025-04-20 01:45:12.920000","75","False","False","0.49"
"1","1","The Temporal Anchor","bro","Near Mint","English","","","2025-06-08 17:41:23.943000","82","False","False","0.49"
"1","1","The Torment of Gollum","ltr","Near Mint","English","","","2025-02-16 22:29:20.027000","110","False","False",""
"1","1","The Underworld Cookbook","mh2","Near Mint","English","foil","","2025-02-24 14:25:03.980000","240","False","False","0.99"
"1","1","The Underworld Cookbook","mh2","Near Mint","English","","","2025-02-16 22:29:52.167000","434","False","False","0.59"
"5","5","The Underworld Cookbook","mh2","Near Mint","English","","","2025-02-16 22:29:52.167000","240","False","False","0.49"
"1","1","The Watcher in the Water","ltr","Near Mint","English","","","2025-02-16 22:29:52.167000","75","False","False","1.99"
"1","1","Theater of Horrors","rna","Near Mint","English","","","2025-03-04 03:01:15.437000","213","False","False","0.49"
"1","1","Theater of Horrors","dsc","Near Mint","Spanish","","","2025-04-20 01:45:12.920000","236","False","False","0.49"
